date,TOT_HRS,AFS_QU,TOT_NFP,TOT_AHE,MFN_HRS,FSD_HRS,MFN_NFP,FSD_NFP,AFS_NFP,TOT_QU,AFS_AHE,MFN_AHE,FSD_AHE,OTH_NFP,AFS_NFP_12ch,AFS_NFP_ch,AFS_NFP_12_pct_ch,AFS_NFP_index,AFS_NFP_index1,FSD_NFP_12ch,FSD_NFP_ch,FSD_NFP_12_pct_ch,FSD_NFP_index,FSD_NFP_index1,TOT_NFP_12ch,TOT_NFP_ch,TOT_NFP_12_pct_ch,TOT_NFP_index,TOT_NFP_index1,OTH_NFP_12ch,OTH_NFP_ch,OTH_NFP_12_pct_ch,OTH_NFP_index,OTH_NFP_index1,MFN_NFP_12ch,MFN_NFP_ch,MFN_NFP_12_pct_ch,MFN_NFP_index,MFN_NFP_index1,AFS_AHE_12_pct_ch,FSD_AHE_12_pct_ch,TOT_AHE_12_pct_ch
2009-05-01,33.8,3,131492,18.54,38.6,24.6,11862,9425.9,11187.5,1.3,10.36,18.13,9.78,122066.1,-326.2,37.4,-2.833146599,100.0277172,,-201.9,38.2,-2.097052286,99.92155449,204.732841,-6380,-349,-4.627480562,100.3594844,144.8117883,-6178.1,-387.2,-4.817449834,100.3934609,141.6112903,-1702,-168,-12.54792097,101.1598158,61.51851468,1.668302257,2.30125523,3.114571746
2009-06-01,33.7,3,131021,18.56,38.7,24.6,11726,9433.3,11184.4,1.4,10.44,18.17,9.8,121587.7,-318.2,-3.1,-2.76633109,100,,-188.9,7.4,-1.963168506,100,204.8935708,-6689,-471,-4.857308837,100,144.2930772,-6500.1,-478.4,-5.074722183,100,141.056289,-1778,-136,-13.16646919,100,60.81319365,2.152641879,2.189781022,2.88248337
2009-07-01,33.8,3,130692,18.6,38.9,24.6,11668,9431,11177.9,1.3,10.47,18.29,9.85,121261,-320,-6.5,-2.783116917,99.94188334,,-197.3,-2.3,-2.049167558,99.97561829,204.8436142,-6805,-329,-4.949198892,99.74889522,143.9307504,-6607.7,-326.7,-5.167566418,99.73130506,140.6772779,-1762,-58,-13.11988086,99.50537268,60.51239498,2.24609375,2.818371608,2.762430939
2009-08-01,33.8,3.1,130479,18.66,39.1,24.7,11626,9398,11143.7,1.3,10.52,18.32,9.92,121081,-323.6,-34.2,-2.82193716,99.63610028,,-206.9,-33,-2.15410884,99.62579373,204.1268462,-6751,-213,-4.919478248,99.58632586,143.6961741,-6544.1,-180,-5.127596374,99.58326377,140.4684563,-1732,-42,-12.96601288,99.14719427,60.29457525,2.33463035,2.904564315,2.640264026
2009-09-01,33.9,2.8,130259,18.71,39.2,24.6,11591,9367.6,11116.7,1.3,10.63,18.42,9.98,120891.4,-310.7,-27,-2.718903688,99.39469261,,-205.1,-30.4,-2.142551213,99.30353111,203.4665508,-6521,-220,-4.76750987,99.41841384,143.4538887,-6315.9,-189.6,-4.965045245,99.42732694,140.2484976,-1684,-35,-12.68549906,98.84871226,60.11305881,3.103782735,3.099173554,2.745744097
2009-10-01,33.8,2.9,130055,18.75,39.3,24.6,11538,9344,11091.1,1.3,10.61,18.38,10,120711,-308.2,-25.6,-2.703674787,99.16580237,,-203.2,-23.6,-2.128372717,99.05335355,202.9539531,-6251,-204,-4.586005018,99.26271361,143.229224,-6047.8,-180.4,-4.771108594,99.27895667,140.039212,-1609,-53,-12.23853351,98.39672523,59.83819106,2.810077519,3.412616339,2.683461117
2009-11-01,33.9,3.1,130053,18.81,39.6,24.6,11509,9333.5,11082.9,1.4,10.69,18.42,10.02,120719.5,-267.3,-8.2,-2.355024581,99.09248596,,-180.7,-10.5,-1.89926636,98.94204573,202.7258905,-5487,-2,-4.048251439,99.26118714,143.2270214,-5306.3,8.5,-4.210487059,99.28594751,140.0490731,-1525,-29,-11.70016879,98.14941156,59.68779172,3.786407767,3.619441572,2.730748225
2009-12-01,33.9,2.9,129778,18.84,39.7,24.6,11475,9304.5,11053.2,1.3,10.66,18.42,10.02,120473.5,-252.9,-29.7,-2.236845597,98.82693752,,-179.7,-29,-1.894730183,98.63462415,202.0960035,-5068,-275,-3.75836139,99.05129712,142.9241647,-4888.3,-246,-3.899353711,99.08362441,139.7636836,-1375,-34,-10.70038911,97.85945762,59.51146147,3.094777563,3.298969072,2.502720348
2010-01-01,34,3.1,129801,18.89,40,24.7,11460,9298.6,11046.9,1.3,10.68,18.43,10.08,120502.4,-224.5,-6.3,-1.991766773,98.77060906,,-163.7,-5.9,-1.730023356,98.57207976,201.967854,-4252,23,-3.171879779,99.06885156,142.9494945,-4088.3,28.9,-3.281384566,99.10739326,139.7972111,-1101,-15,-8.765225699,97.73153676,59.43366871,2.989392478,3.703703704,2.663043478
2010-02-01,33.8,3,129733,18.92,39.6,24.8,11453,9294.2,11041.1,1.3,10.68,18.47,10.11,120438.8,-204.8,-5.8,-1.821108137,98.71875112,,-153.9,-4.4,-1.628898932,98.52543649,201.872285,-3618,-68,-2.713140509,99.01695148,142.8746063,-3464.1,-63.6,-2.795818338,99.05508534,139.7234275,-927,-7,-7.487883683,97.67184035,59.39736542,2.989392478,3.692307692,2.547425474
2010-03-01,34,3.1,129897,18.92,40,24.9,11453,9311.7,11059.9,1.4,10.69,18.47,10.11,120585.3,-137.3,18.8,-1.226199407,98.88684239,,-107.7,17.5,-1.143384929,98.71094951,202.2523892,-2631,164,-1.985240855,99.14212226,143.055219,-2523.3,146.5,-2.04965372,99.1755745,139.893385,-755,0,-6.184469201,97.67184035,59.39736542,3.185328185,3.586065574,2.27027027
2010-04-01,34.1,3,130140,18.96,40.2,25,11489,9322.8,11074.8,1.5,10.69,18.51,10.13,120817.2,-75.3,14.9,-0.675330266,99.02006366,,-64.9,11.1,-0.691330145,98.82861777,202.4934839,-1701,243,-1.290190457,99.32758871,143.3228343,-1636.1,231.9,-1.336101191,99.36630103,140.1624168,-541,36,-4.497090607,97.97885042,59.58406804,2.986512524,3.684749232,2.375809935
2010-05-01,34.1,3.1,130664,19.01,40.5,24.9,11525,9340.9,11096,1.4,10.7,18.58,10.14,121323.1,-91.5,21.2,-0.817877095,99.20961339,,-85,18.1,-0.901770653,99.02049124,202.8866203,-828,524,-0.629696103,99.7275246,143.8999141,-743,505.9,-0.608686605,99.7823793,140.7493213,-337,36,-2.84100489,98.28586048,59.77077067,3.281853282,3.680981595,2.535059331
2010-06-01,34.1,2.9,130527,19.03,40.1,24.8,11545,9352.7,11113.4,1.5,10.7,18.57,10.14,121174.3,-71,17.4,-0.634812775,99.36518723,,-80.6,11.8,-0.85441998,99.14558002,203.1429192,-494,-137,-0.377038795,99.6229612,143.7490364,-413.4,-148.8,-0.340001497,99.6599985,140.5766955,-181,20,-1.543578373,98.45642163,59.87449435,2.490421456,3.469387755,2.532327586
2010-07-01,34.2,2.9,130459,19.05,40.2,25,11561,9358.6,11126.5,1.4,10.69,18.63,10.16,121100.4,-51.4,13.1,-0.459835926,99.48231465,,-72.4,5.9,-0.767681052,99.20812441,203.2710686,-233,-68,-0.178281762,99.57106113,143.6741481,-160.6,-73.9,-0.132441593,99.59921933,140.4909627,-107,16,-0.917038053,98.59287054,59.95747329,2.101241643,3.147208122,2.419354839
2010-08-01,34.2,3,130423,19.1,40.3,25,11553,9379.8,11154.8,1.5,10.71,18.65,10.16,121043.2,11.1,28.3,0.09960785,99.73534566,,-18.2,21.2,-0.193658225,99.43286019,203.7315378,-56,-36,-0.042918784,99.54358462,143.6345014,-37.8,-57.2,-0.031218771,99.5521751,140.4246038,-73,-8,-0.627902976,98.52464609,59.91598382,1.80608365,2.419354839,2.357984995
2010-09-01,34.3,2.9,130371,19.12,40.4,25,11563,9430.8,11198.5,1.5,10.67,18.71,10.16,120940.2,81.8,43.7,0.735829878,100.1260685,,63.2,51,0.67466587,99.97349814,204.8392702,112,-52,0.085982542,99.50389632,143.577234,48.8,-103,0.040366809,99.46746258,140.3051115,-28,10,-0.241566733,98.60992666,59.96784566,0.376293509,1.803607214,2.191341529
2010-10-01,34.3,3,130633,19.22,40.5,25.3,11562,9452.2,11214.9,1.4,10.68,18.73,10.17,121180.8,123.8,16.4,1.116210295,100.2727013,,108.2,21.4,1.157962329,100.2003541,205.3040834,578,262,0.444427358,99.70386427,143.8657739,469.8,240.6,0.389194025,99.66534444,140.5842363,24,-1,0.20800832,98.6013986,59.96265948,0.659754948,1.7,2.506666667
2010-11-01,34.2,2.7,130752,19.22,40.4,25.2,11585,9455.5,11221.6,1.4,10.68,18.76,10.19,121296.5,138.7,6.7,1.251477501,100.3326061,,122,3.3,1.307119516,100.2353365,205.3757602,699,119,0.537473184,99.7946894,143.9968283,577,115.7,0.47796752,99.76050209,140.7184621,76,23,0.660352767,98.79754392,60.08194171,-0.09354537,1.696606786,2.179691653
2010-12-01,34.3,3,130839,19.22,40.4,25.1,11595,9479.3,11250.7,1.5,10.7,18.8,10.22,121359.7,197.5,29.1,1.786812869,100.59279,,174.8,23.8,1.878660863,100.4876342,205.892702,1061,87,0.81754997,99.86109097,144.0926411,886.2,63.2,0.735597455,99.81248103,140.7917817,120,10,1.045751634,98.88282449,60.13380355,0.375234522,1.996007984,2.016985138
2011-01-01,34.2,3,130882,19.3,40.3,25,11621,9482.1,11259.2,1.4,10.72,18.89,10.25,121399.9,212.3,8.5,1.921806118,100.6687887,,183.5,2.8,1.973415353,100.5173163,205.9535187,1081,43,0.832813307,99.89391014,144.1399969,897.5,40.2,0.744798444,99.84554359,140.8384185,161,26,1.404886562,99.10455398,60.26864433,0.374531835,1.686507937,2.170460561
2011-02-01,34.3,2.9,131071,19.31,40.5,25.2,11654,9509.7,11289.6,1.4,10.73,18.91,10.26,121561.3,248.5,30.4,2.250681544,100.9405958,,215.5,27.6,2.318650341,100.8098969,206.5529974,1338,189,1.031349001,100.0381618,144.3481421,1122.5,161.4,0.932008622,99.97828728,141.0256618,201,33,1.75499869,99.38597987,60.4397884,0.468164794,1.483679525,2.061310782
2011-03-01,34.3,3.2,131296,19.31,40.4,25.1,11675,9550.8,11341.5,1.5,10.76,18.9,10.29,121745.2,281.6,51.9,2.546135137,101.404635,,239.1,41.1,2.567737363,101.2455874,207.4456994,1399,225,1.077007167,100.20989,144.595934,1159.9,183.9,0.961891707,100.1295361,141.2390079,222,21,1.938356762,99.56506908,60.54869827,0.654817587,1.78041543,2.061310782
2011-04-01,34.4,3.1,131642,19.36,40.4,25.2,11704,9583.6,11377.7,1.5,10.78,18.91,10.32,122058.4,302.9,36.2,2.735038105,101.7283001,,260.8,32.8,2.797442828,101.5932918,208.1581234,1502,346,1.154141694,100.4739698,144.9769829,1241.2,313.2,1.027337167,100.387128,141.6023574,215,29,1.871355209,99.81238274,60.6990976,0.841908326,1.875616979,2.109704641
2011-05-01,34.4,3.1,131719,19.4,40.5,25.1,11713,9599.5,11386.4,1.5,10.79,18.92,10.35,122119.5,290.4,8.7,2.617159337,101.8060871,,258.6,15.9,2.768469848,101.7618437,208.5034752,1055,77,0.807414437,100.532739,145.0617828,796.4,61.1,0.65642899,100.4373798,141.6732407,188,9,1.631236443,99.88913526,60.74577326,0.841121495,2.071005917,2.051551815
2011-06-01,34.3,3.3,131944,19.42,40.4,25.2,11727,9618.8,11423,1.5,10.81,18.9,10.37,122325.2,309.6,36.6,2.78582612,102.1333286,,266.1,19.3,2.845167706,101.966438,208.9226759,1417,225,1.085599148,100.7044672,145.3095747,1150.9,205.7,0.949788858,100.6065581,141.9118773,182,14,1.576440017,100.0085281,60.81837984,1.028037383,2.268244576,2.049395691
2011-07-01,34.4,3.1,132013,19.48,40.4,25.3,11746,9626.9,11442.6,1.5,10.82,18.93,10.37,122386.1,316.1,19.6,2.840965263,102.3085727,,268.3,8.1,2.866881799,102.0523041,209.0986099,1554,69,1.191178838,100.7571305,145.3855642,1285.7,60.9,1.061681051,100.6566454,141.9825286,185,19,1.600207595,100.1705611,60.91691733,1.216089804,2.066929134,2.257217848
2011-08-01,34.3,3.5,132123,19.48,40.4,25.2,11764,9653.2,11469.8,1.6,10.81,18.9,10.38,122469.8,315,27.2,2.823896439,102.5517685,,273.4,26.3,2.914774302,102.3311036,209.6698523,1700,110,1.303451078,100.8410865,145.5067069,1426.6,83.7,1.17858748,100.7254846,142.0796306,211,18,1.826365446,100.3240662,61.01026864,0.933706816,2.165354331,1.989528796
2011-09-01,34.4,3.2,132371,19.5,40.3,25.3,11769,9690.6,11499,1.5,10.83,18.91,10.4,122680.4,300.5,29.2,2.683395098,102.8128465,,259.8,37.4,2.75480341,102.7275715,210.4821894,2000,248,1.5340835,101.0303692,145.7798286,1740.2,210.6,1.43889294,100.8986929,142.3239518,206,5,1.781544582,100.3667065,61.03619956,1.499531396,2.362204724,1.987447699
2011-10-01,34.4,2.9,132580,19.55,40.7,25.5,11780,9720.7,11533.9,1.5,10.83,18.98,10.43,122859.3,319,34.9,2.844430178,103.1248882,,268.5,30.1,2.840608536,103.0466539,211.1359687,1947,209,1.490435036,101.1898856,146.0099998,1678.5,178.9,1.385120415,101.0458295,142.5314973,218,11,1.88548694,100.4605151,61.09324759,1.404494382,2.55653884,1.716961498
2011-11-01,34.4,2.8,132721,19.57,40.4,25.4,11770,9767.5,11578.9,1.5,10.84,18.96,10.45,122953.5,357.3,45,3.184037927,103.5272344,,312,46.8,3.299666861,103.5427687,212.1524761,1969,141,1.505904307,101.2975019,146.1652827,1657,94.2,1.366074042,101.1233044,142.6407805,185,-10,1.596892533,100.3752345,61.04138575,1.498127341,2.551521099,1.821019771
2011-12-01,34.4,3,132930,19.58,40.6,25.5,11802,9791.2,11603.9,1.5,10.85,19,10.47,123138.8,353.2,25,3.139360218,103.75076,,311.9,23.7,3.290327345,103.7940063,212.6672459,2091,209,1.598147341,101.4570183,146.3954538,1779.1,185.3,1.465972642,101.2757047,142.8557507,207,32,1.785252264,100.6481324,61.20734364,1.401869159,2.446183953,1.873048907
2012-01-01,34.5,3,133288,19.57,40.8,25.6,11838,9834,11647.5,1.5,10.87,19.02,10.49,123454,388.3,43.6,3.448735257,104.1405887,,351.9,42.8,3.711203214,104.2477182,213.5968723,2406,358,1.838297092,101.730257,146.7897183,2054.1,315.2,1.692011278,101.5349414,143.2214205,217,36,1.867309182,100.9551424,61.39404626,1.399253731,2.341463415,1.398963731
2012-02-01,34.5,3.1,133525,19.59,40.8,25.5,11860,9865,11683.1,1.6,10.88,19,10.5,123660,393.5,35.6,3.485508787,104.4588892,,355.3,31,3.736185158,104.5763413,214.2701998,2454,237,1.872267702,101.911144,147.0507258,2098.7,206,1.726454061,101.7043665,143.4604051,206,22,1.767633431,101.1427597,61.50814231,1.397949674,2.339181287,1.450025893
2012-03-01,34.5,3.7,133758,19.64,40.7,25.5,11898,9915.5,11734.5,1.6,10.91,19.02,10.54,123842.5,393,51.4,3.465150112,104.9184579,,364.7,50.5,3.818528291,105.1116788,215.3670721,2462,233,1.875152328,102.0889781,147.307328,2097.3,182.5,1.722696254,101.8544639,143.672127,223,38,1.91006424,101.4668259,61.7052173,1.394052045,2.429543246,1.708959089
2012-04-01,34.5,3.3,133836,19.68,40.8,25.5,11916,9924.1,11744.5,1.6,10.97,19.09,10.6,123911.9,366.8,10,3.223850163,105.0078681,,340.5,8.6,3.552944614,105.2028452,215.5538662,2194,78,1.666641345,102.1485105,147.3932292,1853.5,69.4,1.51853539,101.911542,143.7526393,212,18,1.811346548,101.6203309,61.79856861,1.762523191,2.713178295,1.652892562
2012-05-01,34.3,3.5,133951,19.68,40.6,25.5,11927,9926.8,11751.4,1.6,10.97,19.04,10.59,124024.2,365,6.9,3.205578585,105.0695612,,327.3,2.7,3.409552581,105.2314672,215.6125109,2232,115,1.694516357,102.2362827,147.5198784,1904.7,112.3,1.559701768,102.0039034,143.8829207,214,11,1.827029796,101.7141395,61.85561664,1.668211307,2.31884058,1.443298969
2012-06-01,34.4,3.5,134027,19.72,40.7,25.6,11936,9926.7,11748.7,1.6,10.97,19.08,10.6,124100.3,325.7,-2.7,2.851264992,105.0454204,,307.9,-0.1,3.201022997,105.2304072,215.6103388,2083,76,1.578700055,102.2942887,147.603577,1775.1,76.1,1.451131901,102.0664919,143.9712058,209,9,1.782211989,101.790892,61.90229229,1.480111008,2.217936355,1.544799176
2012-07-01,34.4,3.4,134170,19.74,40.8,25.5,11964,9952.7,11773.2,1.6,10.97,19.11,10.6,124217.3,330.6,24.5,2.889203503,105.2644755,,325.8,26,3.384267002,105.5060265,216.1750652,2157,143,1.633929992,102.4034315,147.7610625,1831.2,117,1.496248348,102.1627188,144.1069398,218,28,1.855950962,102.0296776,62.04750545,1.386321627,2.217936355,1.334702259
2012-08-01,34.4,3.2,134347,19.74,40.6,25.5,11960,10002.7,11824.8,1.6,10.96,19.05,10.59,124344.3,355,51.6,3.095084483,105.7258324,,349.5,50,3.620561057,106.0360637,217.2610773,2224,177,1.683279974,102.5385244,147.9559922,1874.5,127,1.530581417,102.2671701,144.254275,196,-4,1.666099966,101.9955654,62.02676071,1.38760407,2.023121387,1.334702259
2012-09-01,34.4,3.1,134550,19.77,40.6,25.5,11954,10062.6,11889.2,1.5,10.98,19.06,10.62,124487.4,390.2,64.4,3.393338551,106.3016344,,372,59.9,3.838771593,106.6710483,218.5621199,2179,203,1.64613095,102.6934614,148.1795555,1807,143.1,1.472932922,102.3848629,144.4202882,185,-6,1.571926247,101.9443971,61.99564361,1.385041551,2.115384615,1.384615385
2012-10-01,34.4,3.3,134696,19.8,40.6,25.6,11961,10070.1,11902.2,1.5,10.99,19.09,10.64,124625.9,368.3,13,3.19319571,106.4178677,,349.4,7.5,3.59439135,106.7505539,218.7250217,2116,146,1.596017499,102.8048939,148.3403449,1766.6,138.5,1.437904986,102.4987725,144.5809648,181,7,1.536502547,102.0040935,62.03194689,1.477377655,2.013422819,1.278772379
2012-11-01,34.4,3.2,134828,19.85,40.6,25.5,11950,10085.5,11922.1,1.5,11.02,19.13,10.66,124742.5,343.2,19.9,2.964012126,106.5957941,,318,15.4,3.255694907,106.9138053,219.0595135,2107,132,1.587540781,102.9056411,148.4857162,1789,116.6,1.455021614,102.5946703,144.7162347,180,-11,1.52931181,101.9102848,61.97489887,1.660516605,2.009569378,1.430761369
2012-12-01,34.5,3.3,135072,19.89,40.7,25.6,11960,10143.7,11985.5,1.5,11.04,19.13,10.66,124928.3,381.6,63.4,3.288549539,107.1626551,,352.5,58.2,3.600171583,107.5307687,220.3236316,2142,244,1.611374408,103.0918708,148.7544327,1789.5,185.8,1.453238135,102.7474819,144.931785,158,10,1.338756143,101.9955654,62.02676071,1.751152074,1.814708692,1.583248212
2013-01-01,34.4,3.6,135283,19.94,40.6,25.6,11979,10181,12026.8,1.7,11.05,19.15,10.66,125102,379.3,41.3,3.25649281,107.5319195,,347,37.3,3.528574334,107.9261764,221.1337967,1995,211,1.496758898,103.2529137,148.9868065,1648,173.7,1.334910169,102.8903417,145.1332978,141,19,1.191079574,102.1575985,62.12529821,1.655933763,1.620591039,1.890648952
2013-02-01,34.5,3.6,135569,19.99,40.9,25.6,12000,10211.3,12062.7,1.7,11.08,19.21,10.7,125357.7,379.6,35.9,3.249137643,107.8529023,,346.3,30.3,3.510390269,108.247379,221.7919201,2044,286,1.530799476,103.4711993,149.3017775,1697.7,255.7,1.372877244,103.1006426,145.4299404,140,21,1.180438449,102.3366877,62.23420807,1.838235294,1.904761905,2.041858091
2013-03-01,34.5,3.4,135699,20.01,40.8,25.6,12002,10238.8,12093.6,1.5,11.1,19.21,10.71,125460.2,359.1,30.9,3.060207082,108.1291799,,323.3,27.5,3.260551662,108.5388994,222.3892268,1941,130,1.451128157,103.57042,149.4449461,1617.7,102.5,1.30625593,103.1849439,145.5488526,104,2,0.874096487,102.3537438,62.24458044,1.74152154,1.612903226,1.883910387
2013-04-01,34.4,3.8,135896,20.03,40.7,25.5,12005,10278.9,12139.4,1.7,11.11,19.22,10.73,125617.1,394.9,45.8,3.362424965,108.5386789,,354.8,40.1,3.575135277,108.9639893,223.2602085,2060,197,1.539197226,103.7207776,149.6619017,1705.2,156.9,1.376139015,103.3139865,145.7308754,89,3,0.746894931,102.379328,62.26013899,1.27620784,1.226415094,1.778455285
2013-05-01,34.4,3.5,136122,20.06,40.7,25.5,12003,10319.8,12179.4,1.7,11.11,19.24,10.74,125802.2,428,40,3.642119237,108.8963199,,393,40.9,3.958979732,109.3975597,224.1485665,2171,226,1.620741913,103.893269,149.9107949,1778,185.1,1.433591186,103.4662223,145.9456136,76,-2,0.637209692,102.3622719,62.24976662,1.27620784,1.416430595,1.930894309
2013-06-01,34.5,3.2,136284,20.12,40.8,25.5,12003,10355.6,12225.8,1.6,11.13,19.28,10.76,125928.4,477.1,46.4,4.06087482,109.3111834,,428.9,35.8,4.320670515,109.7770664,224.9261512,2257,162,1.683989047,104.0169133,150.0892051,1828.1,126.2,1.47308266,103.5700157,146.0920207,67,0,0.561327078,102.3622719,62.24976662,1.458523245,1.509433962,2.028397566
2013-07-01,34.4,3.4,136406,20.14,40.7,25.4,11980,10404.3,12268.6,1.7,11.15,19.26,10.78,126001.7,495.4,42.8,4.207861924,109.6938593,,451.6,48.7,4.537462196,110.2933226,225.983927,2236,122,1.666542446,104.1100282,150.2235634,1784.4,73.3,1.436514882,103.6303014,146.1770575,16,-23,0.133734537,102.1661266,62.13048439,1.640838651,1.698113208,2.026342452
2013-08-01,34.5,3.3,136667,20.18,40.9,25.5,12016,10431.5,12302.8,1.7,11.18,19.31,10.79,126235.5,478,34.2,4.042351668,109.9996424,,428.8,27.2,4.286842553,110.5816628,226.5747176,2320,261,1.72687146,104.3092329,150.511002,1891.2,233.8,1.520938234,103.8225906,146.4482935,56,36,0.468227425,102.4731366,62.31718701,2.00729927,1.888574127,2.228976697
2013-09-01,34.4,3.5,136857,20.22,40.9,25.4,12033,10442.3,12309.3,1.8,11.18,19.33,10.81,126414.7,420.1,6.5,3.533458938,110.057759,,379.7,10.8,3.77337865,110.6961509,226.8092963,2307,190,1.714604236,104.4542478,150.7202485,1927.3,179.2,1.548188813,103.9699739,146.6561869,79,17,0.660866656,102.6181136,62.40535214,1.821493625,1.789077213,2.276176024
2013-10-01,34.4,3.9,137069,20.25,40.9,25.4,12054,10464.7,12343.1,1.8,11.21,19.36,10.83,126604.3,440.9,33.8,3.704357178,110.3599657,,394.6,22.4,3.918531097,110.9336075,227.2958297,2373,212,1.761744966,104.6160539,150.9537235,1978.4,189.6,1.587470983,104.1259108,146.8761456,93,21,0.777526963,102.7972028,62.51426201,2.001819836,1.785714286,2.272727273
2013-11-01,34.5,3.6,137327,20.32,40.9,25.5,12076,10505,12379.7,1.7,11.2,19.41,10.85,126822,457.6,36.6,3.838249973,110.6872072,,419.5,40.3,4.159436815,111.3608175,228.1711555,2499,258,1.853472572,104.8129689,151.2378582,2079.5,217.7,1.66703409,104.3049585,147.1287037,126,22,1.054393305,102.9848201,62.62835805,1.633393829,1.782363977,2.367758186
2013-12-01,34.3,3.2,137374,20.34,40.9,25.1,12083,10508.7,12386.5,1.7,11.3,19.47,10.91,126865.3,401,6.8,3.345709399,110.7480062,,365,3.7,3.598292536,111.4000403,228.2515204,2302,47,1.704276238,104.848841,151.2896192,1937,43.3,1.550489361,104.3405706,147.1789369,123,7,1.028428094,103.0445165,62.66466134,2.355072464,2.34521576,2.262443439
2014-01-01,34.4,3.5,137564,20.4,40.7,25.4,12088,10531.4,12409.8,1.7,11.27,19.47,10.9,127032.6,383,23.3,3.184554495,110.956332,,350.4,22.7,3.441705137,111.6406772,228.7445699,2281,190,1.686095075,104.9938559,151.4988657,1930.6,167.3,1.543220732,104.4781668,147.3730249,109,5,0.909925703,103.0871567,62.69059226,1.990950226,2.251407129,2.306920762
2014-02-01,34.3,4,137715,20.49,40.7,25,12110,10537.9,12416.4,1.7,11.31,19.49,10.93,127177.1,353.7,6.6,2.932179363,111.0153428,,326.6,6.5,3.19841744,111.709582,228.8857515,2146,151,1.582957756,105.1091046,151.6651616,1819.4,144.5,1.451366769,104.597011,147.5406622,110,22,0.916666667,103.274774,62.80468831,2.075812274,2.14953271,2.501250625
2014-03-01,34.6,3.6,137987,20.48,41,25.7,12125,10598.9,12483.9,1.8,11.33,19.53,10.96,127388.1,390.3,67.5,3.227326851,111.618862,,360.1,61,3.517013713,112.3562274,230.2106864,2288,272,1.686084643,105.316705,151.9647144,1927.9,211,1.536662623,104.7705483,147.7854475,123,15,1.024829195,103.4026949,62.88248107,2.072072072,2.33426704,2.348825587
2014-04-01,34.5,3.8,138316,20.51,40.9,25.6,12142,10635.5,12525.9,1.8,11.35,19.48,10.97,127680.5,386.5,42,3.183847637,111.994385,,356.6,36.6,3.469242818,112.7442146,231.0056473,2420,329,1.780773533,105.5678097,152.3270413,2063.4,292.4,1.642610759,105.0110332,148.1246665,137,17,1.14119117,103.5476718,62.9706462,2.160216022,2.236719478,2.396405392
2014-05-01,34.5,3.6,138562,20.55,41.1,25.6,12150,10675.1,12570.3,1.8,11.39,19.53,11.04,127886.9,390.9,44.4,3.20951771,112.3913665,,355.3,39.6,3.44289618,113.1640041,231.8657689,2440,246,1.79250966,105.7555659,152.5979604,2084.7,206.4,1.657125233,105.1807872,148.3641152,147,8,1.224693827,103.6158963,63.01213567,2.520252025,2.793296089,2.442671984
2014-06-01,34.5,3.9,138866,20.59,41,25.6,12171,10700.1,12598.8,1.8,11.44,19.54,11.1,128165.9,373,28.5,3.050925093,112.6461858,,344.5,25,3.326702461,113.4290227,232.408775,2582,304,1.894573097,105.9875898,152.9327548,2237.5,279,1.776803326,105.4102512,148.6877886,168,21,1.399650087,103.7949855,63.12104553,2.785265049,3.159851301,2.335984095
2014-07-01,34.5,3.8,139068,20.62,40.9,25.5,12184,10713.6,12607.3,1.9,11.46,19.58,11.12,128354.4,338.7,8.5,2.760706193,112.7221845,,309.3,13.5,2.972809319,113.5721328,232.7019983,2662,202,1.951527059,106.1417635,153.1552168,2352.7,188.5,1.86719703,105.5652833,148.9064711,204,13,1.702838063,103.9058502,63.18846593,2.780269058,3.153988868,2.383316783
2014-08-01,34.5,4,139298,20.67,41,25.6,12208,10736.9,12636.1,1.8,11.53,19.59,11.18,128561.1,333.3,28.8,2.709139383,112.979686,,305.4,23.3,2.927670997,113.8191301,233.2080799,2631,230,1.925117256,106.3173079,153.4085152,2325.6,206.7,1.842270994,105.7352841,149.1462679,192,24,1.597869507,104.1105236,63.31293434,3.13059034,3.614457831,2.42814668
2014-09-01,34.5,4.1,139578,20.68,41,25.6,12225,10768.3,12667.1,2,11.57,19.59,11.22,128809.7,357.8,31,2.906745306,113.2568578,,326,31.4,3.121917585,114.1519935,233.8900956,2721,280,1.988206668,106.5310141,153.7168785,2395,248.6,1.894558149,105.9397456,149.4346737,192,17,1.595612067,104.2555006,63.40109947,3.488372093,3.792784459,2.274975272
2014-10-01,34.5,4.2,139805,20.71,40.9,25.6,12252,10793,12693,2,11.62,19.64,11.25,129012,349.9,25.9,2.834782186,113.4884303,,328.3,24.7,3.13721368,114.4138319,234.4265856,2736,227,1.99607497,106.7042688,153.966873,2407.7,202.3,1.901752152,106.1061275,149.6693659,198,27,1.642608263,104.4857581,63.54112644,3.657448707,3.878116343,2.271604938
2014-11-01,34.6,4.3,140117,20.77,41.1,25.7,12275,10819.3,12724.2,1.9,11.65,19.67,11.27,129297.7,344.5,31.2,2.782781489,113.7673903,,314.3,26.3,2.991908615,114.6926314,234.997828,2790,312,2.031647091,106.9423985,154.3104777,2475.7,285.7,1.952106101,106.3411019,150.0008121,199,23,1.647896655,104.6819035,63.66040867,4.017857143,3.870967742,2.214566929
